sessionLabel,sessionHours,huntingLevel,potionQuantity,tier,level,className,mapName,hp,potionHealAmount,secondsPerFind,ttkSeconds,secondsPerMob,maxKillsByTime,kills,xp,xpPerScheduledHour,xpPerActiveHour,xpPerPotion,potionsUsed,potionsNeededForFullSession,potionCoveragePercent,completionPercent,hoursUntilStop,damagePerHour,finalHpPercent,riskLevel,xpVsBestPercent
"6h",6,25,0,3,30,"Medico","Hospital Santa Ruína",1580,203,9,32.36,41.36,522,181,5249,874.83,2510.31,5249,0,18,0,34.8,2.09,752.23,0,"HIGH",76.4
"6h",6,25,5,3,30,"Medico","Hospital Santa Ruína",1580,203,9,32.36,41.36,522,298,8642,1440.33,2515.74,1728.4,5,18,27.8,57.3,3.44,753.85,0,"HIGH",84.7
"6h",6,25,10,3,30,"Medico","Hospital Santa Ruína",1580,203,9,32.36,41.36,522,415,12035,2005.83,2518.11,1203.5,10,18,55.6,79.7,4.78,754.56,0,"HIGH",88.9
"6h",6,25,20,3,30,"Medico","Hospital Santa Ruína",1580,203,9,32.36,41.36,522,522,15138,2523,2523,841,18,18,111.1,100,6,756.03,44.17,"MEDIUM",100
"6h",6,25,50,3,30,"Medico","Hospital Santa Ruína",1580,203,9,32.36,41.36,522,522,15138,2523,2523,841,18,18,277.8,100,6,756.03,44.17,"MEDIUM",100
"6h",6,25,100,3,30,"Medico","Hospital Santa Ruína",1580,203,9,32.36,41.36,522,522,15138,2523,2523,841,18,18,555.6,100,6,756.03,44.17,"MEDIUM",100
"12h",12,25,0,3,30,"Medico","Hospital Santa Ruína",1580,203,9,32.36,41.36,1044,181,5249,437.42,2510.31,5249,0,40,0,17.4,2.09,752.23,0,"HIGH",76.4
"12h",12,25,5,3,30,"Medico","Hospital Santa Ruína",1580,203,9,32.36,41.36,1044,298,8642,720.17,2515.74,1728.4,5,40,12.5,28.6,3.44,753.85,0,"HIGH",84.7
"12h",12,25,10,3,30,"Medico","Hospital Santa Ruína",1580,203,9,32.36,41.36,1044,415,12035,1002.92,2518.11,1203.5,10,40,25,39.8,4.78,754.56,0,"HIGH",88.9
"12h",12,25,20,3,30,"Medico","Hospital Santa Ruína",1580,203,9,32.36,41.36,1044,649,18821,1568.42,2520.29,941.05,20,40,50,62.2,7.47,755.22,0,"HIGH",93
"12h",12,25,50,3,30,"Medico","Hospital Santa Ruína",1580,203,9,32.36,41.36,1044,1044,30276,2523,2523,756.9,40,40,125,100,12,756.03,39.72,"MEDIUM",100
"12h",12,25,100,3,30,"Medico","Hospital Santa Ruína",1580,203,9,32.36,41.36,1044,1044,30276,2523,2523,756.9,40,40,250,100,12,756.03,39.72,"MEDIUM",100
"6h",6,25,0,4,40,"Lutador","Terminal dos Esquecidos",2261,190,9,39,48,450,159,7394,1232.33,3465.94,7394,0,26,0,35.6,2.13,1054.62,0,"HIGH",100
"6h",6,25,5,4,40,"Lutador","Terminal dos Esquecidos",2261,190,9,39,48,450,226,10509,1751.5,3472.14,2101.8,5,26,19.2,50.4,3.03,1056.57,0,"HIGH",100
"6h",6,25,10,4,40,"Lutador","Terminal dos Esquecidos",2261,190,9,39,48,450,294,13671,2278.5,3475.68,1367.1,10,26,38.5,65.6,3.93,1057.65,0,"HIGH",100
"6h",6,25,20,4,40,"Lutador","Terminal dos Esquecidos",2261,190,9,39,48,450,428,19902,3317,3479.37,995.1,20,26,76.9,95.3,5.72,1058.78,0,"HIGH",100
"6h",6,25,50,4,40,"Lutador","Terminal dos Esquecidos",2261,190,9,39,48,450,450,20925,3487.5,3487.5,804.81,26,26,192.3,100,6,1061.25,36.86,"MEDIUM",100
"6h",6,25,100,4,40,"Lutador","Terminal dos Esquecidos",2261,190,9,39,48,450,450,20925,3487.5,3487.5,804.81,26,26,384.6,100,6,1061.25,36.86,"MEDIUM",100
"12h",12,25,0,4,40,"Lutador","Terminal dos Esquecidos",2261,190,9,39,48,900,159,7394,616.17,3465.94,7394,0,60,0,17.8,2.13,1054.62,0,"HIGH",100
"12h",12,25,5,4,40,"Lutador","Terminal dos Esquecidos",2261,190,9,39,48,900,226,10509,875.75,3472.14,2101.8,5,60,8.3,25.2,3.03,1056.57,0,"HIGH",100
"12h",12,25,10,4,40,"Lutador","Terminal dos Esquecidos",2261,190,9,39,48,900,294,13671,1139.25,3475.68,1367.1,10,60,16.7,32.8,3.93,1057.65,0,"HIGH",100
"12h",12,25,20,4,40,"Lutador","Terminal dos Esquecidos",2261,190,9,39,48,900,428,19902,1658.5,3479.37,995.1,20,60,33.3,47.7,5.72,1058.78,0,"HIGH",100
"12h",12,25,50,4,40,"Lutador","Terminal dos Esquecidos",2261,190,9,39,48,900,831,38642,3220.17,3483.35,772.84,50,60,83.3,92.4,11.09,1059.97,0,"HIGH",100
"12h",12,25,100,4,40,"Lutador","Terminal dos Esquecidos",2261,190,9,39,48,900,900,41850,3487.5,3487.5,697.5,60,60,166.7,100,12,1061.25,40.96,"MEDIUM",100
"6h",6,25,0,4,40,"Assassino","Terminal dos Esquecidos",672,126,9,35,44,490,44,1848,308,3360,1848,0,56,0,9.2,0.55,1217.6,0,"HIGH",25
"6h",6,25,5,4,40,"Assassino","Terminal dos Esquecidos",672,126,9,35,44,490,85,3570,595,3396.41,714,5,56,8.9,17.5,1.05,1230.79,0,"HIGH",34
"6h",6,25,10,4,40,"Assassino","Terminal dos Esquecidos",672,126,9,35,44,490,126,5292,882,3409.31,529.2,10,56,17.9,25.9,1.55,1235.47,0,"HIGH",38.7
"6h",6,25,20,4,40,"Assassino","Terminal dos Esquecidos",672,126,9,35,44,490,209,8778,1463,3420,438.9,20,56,35.7,42.8,2.57,1239.34,0,"HIGH",44.1
"6h",6,25,50,4,40,"Assassino","Terminal dos Esquecidos",672,126,9,35,44,490,458,19236,3206,3428.88,384.72,50,56,89.3,93.5,5.61,1242.56,0,"HIGH",91.9
"6h",6,25,100,4,40,"Assassino","Terminal dos Esquecidos",672,126,9,35,44,490,490,20580,3430,3430,367.5,56,56,178.6,100,6,1242.97,40.21,"MEDIUM",98.4
"12h",12,25,0,4,40,"Assassino","Terminal dos Esquecidos",672,126,9,35,44,981,44,1848,154,3360,1848,0,116,0,4.6,0.55,1217.6,0,"HIGH",25
"12h",12,25,5,4,40,"Assassino","Terminal dos Esquecidos",672,126,9,35,44,981,85,3570,297.5,3396.41,714,5,116,4.3,8.8,1.05,1230.79,0,"HIGH",34
"12h",12,25,10,4,40,"Assassino","Terminal dos Esquecidos",672,126,9,35,44,981,126,5292,441,3409.31,529.2,10,116,8.6,12.9,1.55,1235.47,0,"HIGH",38.7
"12h",12,25,20,4,40,"Assassino","Terminal dos Esquecidos",672,126,9,35,44,981,209,8778,731.5,3420,438.9,20,116,17.2,21.4,2.57,1239.34,0,"HIGH",44.1
"12h",12,25,50,4,40,"Assassino","Terminal dos Esquecidos",672,126,9,35,44,981,458,19236,1603,3428.88,384.72,50,116,43.1,46.8,5.61,1242.56,0,"HIGH",49.8
"12h",12,25,100,4,40,"Assassino","Terminal dos Esquecidos",672,126,9,35,44,981,872,36624,3052,3432.43,366.24,100,116,86.2,88.9,10.67,1243.85,0,"HIGH",87.5
"6h",6,25,0,4,40,"Atirador","Terminal dos Esquecidos",694,127,9,35,44,490,47,1974,329,3364.77,1974,0,53,0,9.8,0.59,1169.66,0,"HIGH",26.7
"6h",6,25,5,4,40,"Atirador","Terminal dos Esquecidos",694,127,9,35,44,490,91,3822,637,3399.01,764.4,5,53,9.4,18.7,1.12,1181.56,0,"HIGH",36.4
"6h",6,25,10,4,40,"Atirador","Terminal dos Esquecidos",694,127,9,35,44,490,134,5628,938,3410.91,562.8,10,53,18.9,27.5,1.65,1185.7,0,"HIGH",41.2
"6h",6,25,20,4,40,"Atirador","Terminal dos Esquecidos",694,127,9,35,44,490,221,9282,1547,3420.88,464.1,20,53,37.7,45.2,2.71,1189.16,0,"HIGH",46.6
"6h",6,25,50,4,40,"Atirador","Terminal dos Esquecidos",694,127,9,35,44,490,482,20244,3374,3429.25,404.88,50,53,94.3,98.4,5.9,1192.07,0,"HIGH",96.7
"6h",6,25,100,4,40,"Atirador","Terminal dos Esquecidos",694,127,9,35,44,490,490,20580,3430,3430,388.3,53,53,188.7,100,6,1192.33,39.05,"MEDIUM",98.4
"12h",12,25,0,4,40,"Atirador","Terminal dos Esquecidos",694,127,9,35,44,981,47,1974,164.5,3364.77,1974,0,110,0,4.9,0.59,1169.66,0,"HIGH",26.7
"12h",12,25,5,4,40,"Atirador","Terminal dos Esquecidos",694,127,9,35,44,981,91,3822,318.5,3399.01,764.4,5,110,4.5,9.4,1.12,1181.56,0,"HIGH",36.4
"12h",12,25,10,4,40,"Atirador","Terminal dos Esquecidos",694,127,9,35,44,981,134,5628,469,3410.91,562.8,10,110,9.1,13.7,1.65,1185.7,0,"HIGH",41.2
"12h",12,25,20,4,40,"Atirador","Terminal dos Esquecidos",694,127,9,35,44,981,221,9282,773.5,3420.88,464.1,20,110,18.2,22.6,2.71,1189.16,0,"HIGH",46.6
"12h",12,25,50,4,40,"Atirador","Terminal dos Esquecidos",694,127,9,35,44,981,482,20244,1687,3429.25,404.88,50,110,45.5,49.2,5.9,1192.07,0,"HIGH",52.4
"12h",12,25,100,4,40,"Atirador","Terminal dos Esquecidos",694,127,9,35,44,981,917,38514,3209.5,3432.62,385.14,100,110,90.9,93.5,11.22,1193.24,0,"HIGH",92
"6h",6,25,0,4,40,"Medico","Terminal dos Esquecidos",2054,227,9,39,48,450,121,5627,937.83,3459.22,5627,0,28,0,27.1,1.63,1258.6,0,"HIGH",76.1
"6h",6,25,5,4,40,"Medico","Terminal dos Esquecidos",2054,227,9,39,48,450,188,8742,1457,3469.05,1748.4,5,28,17.9,42,2.52,1262.29,0,"HIGH",83.2
"6h",6,25,10,4,40,"Medico","Terminal dos Esquecidos",2054,227,9,39,48,450,255,11858,1976.33,3474.02,1185.8,10,28,35.7,56.9,3.41,1264.04,0,"HIGH",86.7
"6h",6,25,20,4,40,"Medico","Terminal dos Esquecidos",2054,227,9,39,48,450,389,18089,3014.83,3478.65,904.45,20,28,71.4,86.7,5.2,1265.75,0,"HIGH",90.9
"6h",6,25,50,4,40,"Medico","Terminal dos Esquecidos",2054,227,9,39,48,450,450,20925,3487.5,3487.5,747.32,28,28,178.6,100,6,1269,38.75,"MEDIUM",100
"6h",6,25,100,4,40,"Medico","Terminal dos Esquecidos",2054,227,9,39,48,450,450,20925,3487.5,3487.5,747.32,28,28,357.1,100,6,1269,38.75,"MEDIUM",100
"12h",12,25,0,4,40,"Medico","Terminal dos Esquecidos",2054,227,9,39,48,900,121,5627,468.92,3459.22,5627,0,62,0,13.6,1.63,1258.6,0,"HIGH",76.1
"12h",12,25,5,4,40,"Medico","Terminal dos Esquecidos",2054,227,9,39,48,900,188,8742,728.5,3469.05,1748.4,5,62,8.1,21,2.52,1262.29,0,"HIGH",83.2
"12h",12,25,10,4,40,"Medico","Terminal dos Esquecidos",2054,227,9,39,48,900,255,11858,988.17,3474.02,1185.8,10,62,16.1,28.4,3.41,1264.04,0,"HIGH",86.7
"12h",12,25,20,4,40,"Medico","Terminal dos Esquecidos",2054,227,9,39,48,900,389,18089,1507.42,3478.65,904.45,20,62,32.3,43.3,5.2,1265.75,0,"HIGH",90.9
"12h",12,25,50,4,40,"Medico","Terminal dos Esquecidos",2054,227,9,39,48,900,792,36828,3069,3483.1,736.56,50,62,80.6,88.1,10.57,1267.4,0,"HIGH",95.3
"12h",12,25,100,4,40,"Medico","Terminal dos Esquecidos",2054,227,9,39,48,900,900,41850,3487.5,3487.5,675,62,62,161.3,100,12,1269,43.82,"MEDIUM",100
"6h",6,25,0,5,50,"Lutador","Zona de Quarentena 9",2801,412,9,40,49,440,100,7110,1185,5171.95,7110,0,26,0,22.9,1.37,2019.32,0,"HIGH",100
"6h",6,25,5,5,50,"Lutador","Zona de Quarentena 9",2801,412,9,40,49,440,175,12442,2073.67,5193.78,2488.4,5,26,19.2,39.9,2.4,2027.92,0,"HIGH",100
"6h",6,25,10,5,50,"Lutador","Zona de Quarentena 9",2801,412,9,40,49,440,249,17704,2950.67,5202.81,1770.4,10,26,38.5,56.7,3.4,2031.35,0,"HIGH",100
"6h",6,25,20,5,50,"Lutador","Zona de Quarentena 9",2801,412,9,40,49,440,397,28227,4704.5,5210.6,1411.35,20,26,76.9,90.3,5.42,2034.39,0,"HIGH",100
"6h",6,25,50,5,50,"Lutador","Zona de Quarentena 9",2801,412,9,40,49,440,440,31284,5214,5214,1203.23,26,26,192.3,100,6,2035.73,46.36,"MEDIUM",97.8
"6h",6,25,100,5,50,"Lutador","Zona de Quarentena 9",2801,412,9,40,49,440,440,31284,5214,5214,1203.23,26,26,384.6,100,6,2035.73,46.36,"MEDIUM",97.8
"12h",12,25,0,5,50,"Lutador","Zona de Quarentena 9",2801,412,9,40,49,881,100,7110,592.5,5171.95,7110,0,55,0,11.5,1.37,2019.32,0,"HIGH",100
"12h",12,25,5,5,50,"Lutador","Zona de Quarentena 9",2801,412,9,40,49,881,175,12442,1036.83,5193.78,2488.4,5,55,9.1,20,2.4,2027.92,0,"HIGH",100
"12h",12,25,10,5,50,"Lutador","Zona de Quarentena 9",2801,412,9,40,49,881,249,17704,1475.33,5202.81,1770.4,10,55,18.2,28.4,3.4,2031.35,0,"HIGH",100
"12h",12,25,20,5,50,"Lutador","Zona de Quarentena 9",2801,412,9,40,49,881,397,28227,2352.25,5210.6,1411.35,20,55,36.4,45.1,5.42,2034.39,0,"HIGH",100
"12h",12,25,50,5,50,"Lutador","Zona de Quarentena 9",2801,412,9,40,49,881,842,59866,4988.83,5217.46,1197.32,50,55,90.9,95.6,11.47,2037.09,0,"HIGH",100
"12h",12,25,100,5,50,"Lutador","Zona de Quarentena 9",2801,412,9,40,49,881,881,62639,5219.92,5219.92,1138.89,55,55,181.8,100,12,2038.05,35.86,"MEDIUM",97.9
"6h",6,25,0,5,50,"Assassino","Zona de Quarentena 9",804,232,9,35,44,490,29,1873,312.17,5108.18,1873,0,56,0,6.1,0.37,2159.97,0,"HIGH",26.3
"6h",6,25,5,5,50,"Assassino","Zona de Quarentena 9",804,232,9,35,44,490,71,4587,764.5,5212.5,917.4,5,56,8.9,14.7,0.88,2203.42,0,"HIGH",36.9
"6h",6,25,10,5,50,"Assassino","Zona de Quarentena 9",804,232,9,35,44,490,114,7364,1227.33,5239.21,736.4,10,56,17.9,23.4,1.41,2215.02,0,"HIGH",41.6
"6h",6,25,20,5,50,"Assassino","Zona de Quarentena 9",804,232,9,35,44,490,199,12855,2142.5,5258.86,642.75,20,56,35.7,40.7,2.44,2223.28,0,"HIGH",45.5
"6h",6,25,50,5,50,"Assassino","Zona de Quarentena 9",804,232,9,35,44,490,454,29328,4888,5273.77,586.56,50,56,89.3,92.7,5.56,2229.54,0,"HIGH",91.7
"6h",6,25,100,5,50,"Assassino","Zona de Quarentena 9",804,232,9,35,44,490,490,31654,5275.67,5275.67,565.25,56,56,178.6,100,6,2230.32,51.5,"MEDIUM",98.9
"12h",12,25,0,5,50,"Assassino","Zona de Quarentena 9",804,232,9,35,44,981,29,1873,156.08,5108.18,1873,0,114,0,3.1,0.37,2159.97,0,"HIGH",26.3
"12h",12,25,5,5,50,"Assassino","Zona de Quarentena 9",804,232,9,35,44,981,71,4587,382.25,5212.5,917.4,5,114,4.4,7.3,0.88,2203.42,0,"HIGH",36.9
"12h",12,25,10,5,50,"Assassino","Zona de Quarentena 9",804,232,9,35,44,981,114,7364,613.67,5239.21,736.4,10,114,8.8,11.7,1.41,2215.02,0,"HIGH",41.6
"12h",12,25,20,5,50,"Assassino","Zona de Quarentena 9",804,232,9,35,44,981,199,12855,1071.25,5258.86,642.75,20,114,17.5,20.4,2.44,2223.28,0,"HIGH",45.5
"12h",12,25,50,5,50,"Assassino","Zona de Quarentena 9",804,232,9,35,44,981,454,29328,2444,5273.77,586.56,50,114,43.9,46.3,5.56,2229.54,0,"HIGH",49
"12h",12,25,100,5,50,"Assassino","Zona de Quarentena 9",804,232,9,35,44,981,878,56719,4726.58,5279.46,567.19,100,114,87.7,89.5,10.74,2231.91,0,"HIGH",88.6
"6h",6,25,0,5,50,"Atirador","Zona de Quarentena 9",832,234,9,35,44,490,31,2003,333.83,5121.31,2003,0,53,0,6.5,0.39,2067.93,0,"HIGH",28.2
"6h",6,25,5,5,50,"Atirador","Zona de Quarentena 9",832,234,9,35,44,490,76,4910,818.33,5217.24,982,5,53,9.4,15.7,0.94,2106.91,0,"HIGH",39.5
"6h",6,25,10,5,50,"Atirador","Zona de Quarentena 9",832,234,9,35,44,490,121,7817,1302.83,5242.4,781.7,10,53,18.9,24.9,1.49,2117.14,0,"HIGH",44.2
"6h",6,25,20,5,50,"Atirador","Zona de Quarentena 9",832,234,9,35,44,490,211,13631,2271.83,5260.68,681.55,20,53,37.7,43.2,2.59,2124.57,0,"HIGH",48.3
"6h",6,25,50,5,50,"Atirador","Zona de Quarentena 9",832,234,9,35,44,490,480,31008,5168,5274.47,620.16,50,53,94.3,98,5.88,2130.2,0,"HIGH",96.9
"6h",6,25,100,5,50,"Atirador","Zona de Quarentena 9",832,234,9,35,44,490,490,31654,5275.67,5275.67,597.25,53,53,188.7,100,6,2130.68,54.07,"MEDIUM",98.9
"12h",12,25,0,5,50,"Atirador","Zona de Quarentena 9",832,234,9,35,44,981,31,2003,166.92,5121.31,2003,0,108,0,3.3,0.39,2067.93,0,"HIGH",28.2
"12h",12,25,5,5,50,"Atirador","Zona de Quarentena 9",832,234,9,35,44,981,76,4910,409.17,5217.24,982,5,108,4.6,7.8,0.94,2106.91,0,"HIGH",39.5
"12h",12,25,10,5,50,"Atirador","Zona de Quarentena 9",832,234,9,35,44,981,121,7817,651.42,5242.4,781.7,10,108,9.3,12.4,1.49,2117.14,0,"HIGH",44.2
"12h",12,25,20,5,50,"Atirador","Zona de Quarentena 9",832,234,9,35,44,981,211,13631,1135.92,5260.68,681.55,20,108,18.5,21.6,2.59,2124.57,0,"HIGH",48.3
"12h",12,25,50,5,50,"Atirador","Zona de Quarentena 9",832,234,9,35,44,981,480,31008,2584,5274.47,620.16,50,108,46.3,49,5.88,2130.2,0,"HIGH",51.8
"12h",12,25,100,5,50,"Atirador","Zona de Quarentena 9",832,234,9,35,44,981,928,59949,4995.75,5279.78,599.49,100,108,92.6,94.6,11.35,2132.34,0,"HIGH",93.7
"6h",6,25,0,5,50,"Medico","Zona de Quarentena 9",2528,483,9,39,48,450,76,5404,900.67,5263.64,5404,0,28,0,17.1,1.03,2439.9,0,"HIGH",76
"6h",6,25,5,5,50,"Medico","Zona de Quarentena 9",2528,483,9,39,48,450,149,10594,1765.67,5297,2118.8,5,28,17.9,33.3,2,2455.52,0,"HIGH",85.1
"6h",6,25,10,5,50,"Medico","Zona de Quarentena 9",2528,483,9,39,48,450,223,15855,2642.5,5308.59,1585.5,10,28,35.7,49.8,2.99,2460.96,0,"HIGH",89.6
"6h",6,25,20,5,50,"Medico","Zona de Quarentena 9",2528,483,9,39,48,450,369,26236,4372.67,5318.11,1311.8,20,28,71.4,82.2,4.93,2465.32,0,"HIGH",92.9
"6h",6,25,50,5,50,"Medico","Zona de Quarentena 9",2528,483,9,39,48,450,450,31995,5332.5,5332.5,1142.68,28,28,178.6,100,6,2472,48.26,"MEDIUM",100
"6h",6,25,100,5,50,"Medico","Zona de Quarentena 9",2528,483,9,39,48,450,450,31995,5332.5,5332.5,1142.68,28,28,357.1,100,6,2472,48.26,"MEDIUM",100
"12h",12,25,0,5,50,"Medico","Zona de Quarentena 9",2528,483,9,39,48,900,76,5404,450.33,5263.64,5404,0,59,0,8.6,1.03,2439.9,0,"HIGH",76
"12h",12,25,5,5,50,"Medico","Zona de Quarentena 9",2528,483,9,39,48,900,149,10594,882.83,5297,2118.8,5,59,8.5,16.7,2,2455.52,0,"HIGH",85.1
"12h",12,25,10,5,50,"Medico","Zona de Quarentena 9",2528,483,9,39,48,900,223,15855,1321.25,5308.59,1585.5,10,59,16.9,24.9,2.99,2460.96,0,"HIGH",89.6
"12h",12,25,20,5,50,"Medico","Zona de Quarentena 9",2528,483,9,39,48,900,369,26236,2186.33,5318.11,1311.8,20,59,33.9,41.1,4.93,2465.32,0,"HIGH",92.9
"12h",12,25,50,5,50,"Medico","Zona de Quarentena 9",2528,483,9,39,48,900,809,57520,4793.33,5325.93,1150.4,50,59,84.7,90,10.8,2468.95,0,"HIGH",96.1
"12h",12,25,100,5,50,"Medico","Zona de Quarentena 9",2528,483,9,39,48,900,900,63990,5332.5,5332.5,1084.58,59,59,169.5,100,12,2472,53.84,"MEDIUM",100
"6h",6,25,0,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,9,40,49,440,61,6484,1080.67,7683.48,6484,0,46,0,14.1,0.84,3653.25,0,"HIGH",100
"6h",6,25,5,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,9,40,49,440,105,11162,1860.33,7736.47,2232.4,5,46,10.9,24,1.44,3678.11,0,"HIGH",100
"6h",6,25,10,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,9,40,49,440,149,15839,2639.83,7757.88,1583.9,10,46,21.7,34,2.04,3688.39,0,"HIGH",100
"6h",6,25,20,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,9,40,49,440,236,25087,4181.17,7776.91,1254.35,20,46,43.5,53.8,3.23,3697.48,0,"HIGH",100
"6h",6,25,50,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,9,40,49,440,440,46772,7795.33,7795.33,1016.78,46,46,108.7,100,6,3706.27,37.55,"MEDIUM",100
"6h",6,25,100,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,9,40,49,440,440,46772,7795.33,7795.33,1016.78,46,46,217.4,100,6,3706.27,37.55,"MEDIUM",98.8
"12h",12,25,0,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,9,40,49,881,61,6484,540.33,7683.48,6484,0,97,0,7,0.84,3653.25,0,"HIGH",100
"12h",12,25,5,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,9,40,49,881,105,11162,930.17,7736.47,2232.4,5,97,5.2,12,1.44,3678.11,0,"HIGH",100
"12h",12,25,10,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,9,40,49,881,149,15839,1319.92,7757.88,1583.9,10,97,10.3,17,2.04,3688.39,0,"HIGH",100
"12h",12,25,20,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,9,40,49,881,236,25087,2090.58,7776.91,1254.35,20,97,20.6,26.9,3.23,3697.48,0,"HIGH",100
"12h",12,25,50,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,9,40,49,881,498,52937,4411.42,7794.09,1058.74,50,97,51.5,56.6,6.79,3705.7,0,"HIGH",100
"12h",12,25,100,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,9,40,49,881,881,93650,7804.17,7804.17,965.46,97,97,103.1,100,12,3710.48,44.04,"MEDIUM",100
"6h",6,25,0,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,9,35,44,490,25,2415,402.5,7599.65,2415,0,75,0,5.3,0.32,3100.44,0,"HIGH",37.2
"6h",6,25,5,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,9,35,44,490,57,5506,917.67,7767.08,1101.2,5,75,6.7,11.8,0.71,3168.86,0,"HIGH",49.3
"6h",6,25,10,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,9,35,44,490,89,8597,1432.83,7815.45,859.7,10,75,13.3,18.3,1.1,3188.63,0,"HIGH",54.3
"6h",6,25,20,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,9,35,44,490,153,14780,2463.33,7852.42,739,20,75,26.7,31.4,1.88,3203.52,0,"HIGH",58.9
"6h",6,25,50,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,9,35,44,490,344,33230,5538.33,7880.63,664.6,50,75,66.7,70.3,4.22,3215.11,0,"HIGH",71
"6h",6,25,100,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,9,35,44,490,490,47334,7889,7889,631.12,75,75,133.3,100,6,3218.48,52.36,"MEDIUM",100
"12h",12,25,0,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,9,35,44,981,25,2415,201.25,7599.65,2415,0,152,0,2.6,0.32,3100.44,0,"HIGH",37.2
"12h",12,25,5,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,9,35,44,981,57,5506,458.83,7767.08,1101.2,5,152,3.3,5.9,0.71,3168.86,0,"HIGH",49.3
"12h",12,25,10,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,9,35,44,981,89,8597,716.42,7815.45,859.7,10,152,6.6,9.2,1.1,3188.63,0,"HIGH",54.3
"12h",12,25,20,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,9,35,44,981,153,14780,1231.67,7852.42,739,20,152,13.2,15.7,1.88,3203.52,0,"HIGH",58.9
"12h",12,25,50,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,9,35,44,981,344,33230,2769.17,7880.63,664.6,50,152,32.9,35.1,4.22,3215.11,0,"HIGH",62.8
"12h",12,25,100,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,9,35,44,981,662,63949,5329.08,7891.69,639.49,100,152,65.8,67.5,8.1,3219.59,0,"HIGH",68.3
"6h",6,25,0,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,9,35,44,490,27,2608,434.67,7620.78,2608,0,72,0,5.7,0.34,3033.56,0,"HIGH",40.2
"6h",6,25,5,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,9,35,44,490,59,5699,949.83,7771.36,1139.8,5,72,6.9,12.2,0.73,3093.48,0,"HIGH",51.1
"6h",6,25,10,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,9,35,44,490,92,8887,1481.17,7818.48,888.7,10,72,13.9,18.9,1.14,3112.08,0,"HIGH",56.1
"6h",6,25,20,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,9,35,44,490,158,15263,2543.83,7854.03,763.15,20,72,27.8,32.4,1.94,3126.12,0,"HIGH",60.8
"6h",6,25,50,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,9,35,44,490,356,34390,5731.67,7881.59,687.8,50,72,69.4,72.7,4.36,3137.1,0,"HIGH",73.5
"6h",6,25,100,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,9,35,44,490,490,47334,7889,7889,657.42,72,72,138.9,100,6,3140.08,40.07,"MEDIUM",100
"12h",12,25,0,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,9,35,44,981,27,2608,217.33,7620.78,2608,0,147,0,2.9,0.34,3033.56,0,"HIGH",40.2
"12h",12,25,5,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,9,35,44,981,59,5699,474.92,7771.36,1139.8,5,147,3.4,6.1,0.73,3093.48,0,"HIGH",51.1
"12h",12,25,10,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,9,35,44,981,92,8887,740.58,7818.48,888.7,10,147,6.8,9.5,1.14,3112.08,0,"HIGH",56.1
"12h",12,25,20,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,9,35,44,981,158,15263,1271.92,7854.03,763.15,20,147,13.6,16.2,1.94,3126.12,0,"HIGH",60.8
"12h",12,25,50,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,9,35,44,981,356,34390,2865.83,7881.59,687.8,50,147,34,36.4,4.36,3137.1,0,"HIGH",65
"12h",12,25,100,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,9,35,44,981,685,66171,5514.25,7892.12,661.71,100,147,68,69.9,8.38,3141.32,0,"HIGH",70.7
