"itemCraftado";"classe";"slot";"tier";"mapa";"ingredienteOrdem";"ingrediente";"quantidade";"papel";"origem"
"Carregador de Lata Amassada";"Atirador";"OFF_HAND";"1";"Subúrbio Silencioso";"2";"Bolsa de Munição Rasgada";"40";"SHARED_MATERIAL";"PATRULHA"
"Carregador de Lata Amassada";"Atirador";"OFF_HAND";"1";"Subúrbio Silencioso";"3";"Biomaterial Reativo Comum";"15";"RARE_MOB_DROP";"DROP_MOBS"
"Carregador de Lata Amassada";"Atirador";"OFF_HAND";"1";"Subúrbio Silencioso";"4";"Resíduo Infecto Pálido";"25";"RARE_MOB_DROP";"DROP_MOBS"
"Carregador de Oficina Oxidado";"Atirador";"OFF_HAND";"2";"Distrito da Ferrugem";"1";"Mola de Carregador Oxidada";"80";"MAIN_COMPONENT";"ARSENAL"
"Carregador de Oficina Oxidado";"Atirador";"OFF_HAND";"2";"Distrito da Ferrugem";"2";"Porta-munição Oleoso";"40";"SHARED_MATERIAL";"PATRULHA"
"Carregador de Oficina Oxidado";"Atirador";"OFF_HAND";"2";"Distrito da Ferrugem";"3";"Biomaterial Reativo Comum";"15";"RARE_MOB_DROP";"DROP_MOBS"
"Carregador de Oficina Oxidado";"Atirador";"OFF_HAND";"2";"Distrito da Ferrugem";"4";"Resíduo Infecto Pálido";"25";"RARE_MOB_DROP";"DROP_MOBS"
"Carregador de Triagem Clínica";"Atirador";"OFF_HAND";"3";"Hospital Santa Ruína";"1";"Tambor de Dardos Clínicos";"90";"MAIN_COMPONENT";"ARSENAL"
"Carregador de Triagem Clínica";"Atirador";"OFF_HAND";"3";"Hospital Santa Ruína";"2";"Estojo de Ampolas Rasgado";"45";"SHARED_MATERIAL";"PATRULHA"
"Carregador de Triagem Clínica";"Atirador";"OFF_HAND";"3";"Hospital Santa Ruína";"3";"Biomaterial Reativo Incomum";"20";"RARE_MOB_DROP";"DROP_MOBS"
"Carregador de Triagem Clínica";"Atirador";"OFF_HAND";"3";"Hospital Santa Ruína";"4";"Resíduo Infecto Amarelado";"35";"RARE_MOB_DROP";"DROP_MOBS"
"Carregador de Embarque Rápido";"Atirador";"OFF_HAND";"4";"Terminal dos Esquecidos";"1";"Cartucho de Sinalização";"90";"MAIN_COMPONENT";"ARSENAL"
"Carregador de Embarque Rápido";"Atirador";"OFF_HAND";"4";"Terminal dos Esquecidos";"2";"Porta-cartuchos de Bagagem";"45";"SHARED_MATERIAL";"PATRULHA"
"Carregador de Embarque Rápido";"Atirador";"OFF_HAND";"4";"Terminal dos Esquecidos";"3";"Biomaterial Reativo Incomum";"20";"RARE_MOB_DROP";"DROP_MOBS"
"Carregador de Embarque Rápido";"Atirador";"OFF_HAND";"4";"Terminal dos Esquecidos";"4";"Resíduo Infecto Amarelado";"35";"RARE_MOB_DROP";"DROP_MOBS"
"Carregador de Quarentena Verde";"Atirador";"OFF_HAND";"5";"Zona de Quarentena 9";"1";"Pente Selado Verde";"100";"MAIN_COMPONENT";"ARSENAL"
"Carregador de Quarentena Verde";"Atirador";"OFF_HAND";"5";"Zona de Quarentena 9";"2";"Bolsa Sanitária de Cartuchos";"50";"SHARED_MATERIAL";"PATRULHA"
"Carregador de Quarentena Verde";"Atirador";"OFF_HAND";"5";"Zona de Quarentena 9";"3";"Biomaterial Reativo Raro";"25";"RARE_MOB_DROP";"DROP_MOBS"
"Carregador de Quarentena Verde";"Atirador";"OFF_HAND";"5";"Zona de Quarentena 9";"4";"Resíduo Infecto Tóxico";"45";"RARE_MOB_DROP";"DROP_MOBS"
"Carregador de Fuligem Pesada";"Atirador";"OFF_HAND";"6";"Refinaria do Pó Cinzento";"1";"Mola Industrial Queimada";"100";"MAIN_COMPONENT";"ARSENAL"
"Carregador de Fuligem Pesada";"Atirador";"OFF_HAND";"6";"Refinaria do Pó Cinzento";"2";"Estojo Antióleo";"50";"SHARED_MATERIAL";"PATRULHA"
"Carregador de Fuligem Pesada";"Atirador";"OFF_HAND";"6";"Refinaria do Pó Cinzento";"3";"Biomaterial Reativo Raro";"25";"RARE_MOB_DROP";"DROP_MOBS"
"Carregador de Fuligem Pesada";"Atirador";"OFF_HAND";"6";"Refinaria do Pó Cinzento";"4";"Resíduo Infecto Tóxico";"45";"RARE_MOB_DROP";"DROP_MOBS"
"Carregador Antimotim Instável";"Atirador";"OFF_HAND";"7";"Avenida dos Caídos";"1";"Casco de Capacete de Motim";"110";"MAIN_COMPONENT";"DESMANCHE"
"Carregador Antimotim Instável";"Atirador";"OFF_HAND";"7";"Avenida dos Caídos";"2";"Bolsa Tática Rasgada";"55";"SHARED_MATERIAL";"PATRULHA"
"Carregador Antimotim Instável";"Atirador";"OFF_HAND";"7";"Avenida dos Caídos";"3";"Biomaterial Reativo Épico";"30";"RARE_MOB_DROP";"DROP_MOBS"
"Carregador Antimotim Instável";"Atirador";"OFF_HAND";"7";"Avenida dos Caídos";"4";"Resíduo Infecto Mutagênico";"60";"RARE_MOB_DROP";"DROP_MOBS"
"Carregador Helix Pressurizado";"Atirador";"OFF_HAND";"8";"Complexo Helix";"1";"Cúpula de Proteção Helix";"110";"MAIN_COMPONENT";"DESMANCHE"
"Carregador Helix Pressurizado";"Atirador";"OFF_HAND";"8";"Complexo Helix";"2";"Estojo de Polímero Helix";"55";"SHARED_MATERIAL";"PATRULHA"
"Carregador Helix Pressurizado";"Atirador";"OFF_HAND";"8";"Complexo Helix";"3";"Biomaterial Reativo Épico";"30";"RARE_MOB_DROP";"DROP_MOBS"
"Carregador Helix Pressurizado";"Atirador";"OFF_HAND";"8";"Complexo Helix";"4";"Resíduo Infecto Mutagênico";"60";"RARE_MOB_DROP";"DROP_MOBS"
"Carregador Carmesim da Necrópole";"Atirador";"OFF_HAND";"9";"Necrópole Industrial";"1";"Núcleo Explosivo Carmesim";"120";"MAIN_COMPONENT";"ARSENAL"
"Carregador Carmesim da Necrópole";"Atirador";"OFF_HAND";"9";"Necrópole Industrial";"2";"Rede de Fibra de Munição";"60";"SHARED_MATERIAL";"PATRULHA"
"Carregador Carmesim da Necrópole";"Atirador";"OFF_HAND";"9";"Necrópole Industrial";"3";"Biomaterial Reativo Lendário";"40";"RARE_MOB_DROP";"DROP_MOBS"
"Carregador Carmesim da Necrópole";"Atirador";"OFF_HAND";"9";"Necrópole Industrial";"4";"Resíduo Infecto Saturado";"80";"RARE_MOB_DROP";"DROP_MOBS"
"Carregador do Último Disparo";"Atirador";"OFF_HAND";"10";"Marco Zero";"1";"Placa Titânica do Marco Zero";"120";"MAIN_COMPONENT";"DESMANCHE"
"Carregador do Último Disparo";"Atirador";"OFF_HAND";"10";"Marco Zero";"2";"Envoltório de Fibra Escarlate";"60";"SHARED_MATERIAL";"PATRULHA"
"Carregador do Último Disparo";"Atirador";"OFF_HAND";"10";"Marco Zero";"3";"Biomaterial Reativo Lendário";"40";"RARE_MOB_DROP";"DROP_MOBS"
"Carregador do Último Disparo";"Atirador";"OFF_HAND";"10";"Marco Zero";"4";"Resíduo Infecto Saturado";"80";"RARE_MOB_DROP";"DROP_MOBS"
"Viseira de Mira Rachada";"Atirador";"HEAD";"1";"Subúrbio Silencioso";"1";"Bolso de Munição Furado";"80";"MAIN_COMPONENT";"ARSENAL"
"Viseira de Mira Rachada";"Atirador";"HEAD";"1";"Subúrbio Silencioso";"2";"Faixa de Boné Gasto";"40";"SHARED_MATERIAL";"PATRULHA"
"Viseira de Mira Rachada";"Atirador";"HEAD";"1";"Subúrbio Silencioso";"3";"Biomaterial Craniano Comum";"15";"RARE_MOB_DROP";"DROP_MOBS"
"Viseira de Mira Rachada";"Atirador";"HEAD";"1";"Subúrbio Silencioso";"4";"Resíduo Infecto Pálido";"25";"RARE_MOB_DROP";"DROP_MOBS"
"Viseira de Oficina Oxidada";"Atirador";"HEAD";"2";"Distrito da Ferrugem";"1";"Porta-cartuchos Oxidado";"80";"MAIN_COMPONENT";"ARSENAL"
"Viseira de Oficina Oxidada";"Atirador";"HEAD";"2";"Distrito da Ferrugem";"2";"Tira de Avental de Oficina";"40";"SHARED_MATERIAL";"PATRULHA"
"Viseira de Oficina Oxidada";"Atirador";"HEAD";"2";"Distrito da Ferrugem";"3";"Biomaterial Craniano Comum";"15";"RARE_MOB_DROP";"DROP_MOBS"
"Viseira de Oficina Oxidada";"Atirador";"HEAD";"2";"Distrito da Ferrugem";"4";"Resíduo Infecto Pálido";"25";"RARE_MOB_DROP";"DROP_MOBS"
"Viseira de Triagem Balística";"Atirador";"HEAD";"3";"Hospital Santa Ruína";"1";"Estojo de Dardos Clínicos";"90";"MAIN_COMPONENT";"ARSENAL"
"Viseira de Triagem Balística";"Atirador";"HEAD";"3";"Hospital Santa Ruína";"2";"Touca de Resgate Reforçada";"45";"SHARED_MATERIAL";"PATRULHA"
"Viseira de Triagem Balística";"Atirador";"HEAD";"3";"Hospital Santa Ruína";"3";"Biomaterial Craniano Incomum";"20";"RARE_MOB_DROP";"DROP_MOBS"
"Viseira de Triagem Balística";"Atirador";"HEAD";"3";"Hospital Santa Ruína";"4";"Resíduo Infecto Amarelado";"35";"RARE_MOB_DROP";"DROP_MOBS"
"Viseira de Embarque Tático";"Atirador";"HEAD";"4";"Terminal dos Esquecidos";"1";"Bolsa de Cartuchos de Sinalização";"90";"MAIN_COMPONENT";"ARSENAL"
"Viseira de Embarque Tático";"Atirador";"HEAD";"4";"Terminal dos Esquecidos";"2";"Tira de Bagageiro Acolchoada";"45";"SHARED_MATERIAL";"PATRULHA"
"Viseira de Embarque Tático";"Atirador";"HEAD";"4";"Terminal dos Esquecidos";"3";"Biomaterial Craniano Incomum";"20";"RARE_MOB_DROP";"DROP_MOBS"
"Viseira de Embarque Tático";"Atirador";"HEAD";"4";"Terminal dos Esquecidos";"4";"Resíduo Infecto Amarelado";"35";"RARE_MOB_DROP";"DROP_MOBS"
"Viseira de Quarentena Verde";"Atirador";"HEAD";"5";"Zona de Quarentena 9";"1";"Casco de Contenção Pesada";"100";"MAIN_COMPONENT";"DESMANCHE"
"Viseira de Quarentena Verde";"Atirador";"HEAD";"5";"Zona de Quarentena 9";"2";"Forro Antimordida Tático";"50";"SHARED_MATERIAL";"PATRULHA"
"Viseira de Quarentena Verde";"Atirador";"HEAD";"5";"Zona de Quarentena 9";"3";"Biomaterial Craniano Raro";"25";"RARE_MOB_DROP";"DROP_MOBS"
"Viseira de Quarentena Verde";"Atirador";"HEAD";"5";"Zona de Quarentena 9";"4";"Resíduo Infecto Tóxico";"45";"RARE_MOB_DROP";"DROP_MOBS"
"Viseira de Vapor Cinzento";"Atirador";"HEAD";"6";"Refinaria do Pó Cinzento";"1";"Máscara de Solda Pesada";"100";"MAIN_COMPONENT";"DESMANCHE"
"Viseira de Vapor Cinzento";"Atirador";"HEAD";"6";"Refinaria do Pó Cinzento";"2";"Gola de Borracha Queimada";"50";"SHARED_MATERIAL";"PATRULHA"
"Viseira de Vapor Cinzento";"Atirador";"HEAD";"6";"Refinaria do Pó Cinzento";"3";"Biomaterial Craniano Raro";"25";"RARE_MOB_DROP";"DROP_MOBS"
"Viseira de Vapor Cinzento";"Atirador";"HEAD";"6";"Refinaria do Pó Cinzento";"4";"Resíduo Infecto Tóxico";"45";"RARE_MOB_DROP";"DROP_MOBS"
"Viseira Antimotim Roxa";"Atirador";"HEAD";"7";"Avenida dos Caídos";"1";"Casco de Capacete de Motim";"110";"MAIN_COMPONENT";"DESMANCHE"
"Viseira Antimotim Roxa";"Atirador";"HEAD";"7";"Avenida dos Caídos";"2";"Acolchoado Tático Rasgado";"55";"SHARED_MATERIAL";"PATRULHA"
"Viseira Antimotim Roxa";"Atirador";"HEAD";"7";"Avenida dos Caídos";"3";"Biomaterial Craniano Épico";"30";"RARE_MOB_DROP";"DROP_MOBS"
"Viseira Antimotim Roxa";"Atirador";"HEAD";"7";"Avenida dos Caídos";"4";"Resíduo Infecto Mutagênico";"60";"RARE_MOB_DROP";"DROP_MOBS"
"Viseira Helix de Rastreamento";"Atirador";"HEAD";"8";"Complexo Helix";"1";"Cúpula de Proteção Helix";"110";"MAIN_COMPONENT";"DESMANCHE"
"Viseira Helix de Rastreamento";"Atirador";"HEAD";"8";"Complexo Helix";"2";"Revestimento de Polímero Craniano";"55";"SHARED_MATERIAL";"PATRULHA"
"Viseira Helix de Rastreamento";"Atirador";"HEAD";"8";"Complexo Helix";"3";"Biomaterial Craniano Épico";"30";"RARE_MOB_DROP";"DROP_MOBS"
"Viseira Helix de Rastreamento";"Atirador";"HEAD";"8";"Complexo Helix";"4";"Resíduo Infecto Mutagênico";"60";"RARE_MOB_DROP";"DROP_MOBS"
"Viseira Carmesim da Necrópole";"Atirador";"HEAD";"9";"Necrópole Industrial";"1";"Casco Titânico Industrial";"120";"MAIN_COMPONENT";"DESMANCHE"
"Viseira Carmesim da Necrópole";"Atirador";"HEAD";"9";"Necrópole Industrial";"2";"Trama de Fibra Craniana";"60";"SHARED_MATERIAL";"PATRULHA"
"Viseira Carmesim da Necrópole";"Atirador";"HEAD";"9";"Necrópole Industrial";"3";"Biomaterial Craniano Lendário";"40";"RARE_MOB_DROP";"DROP_MOBS"
"Viseira Carmesim da Necrópole";"Atirador";"HEAD";"9";"Necrópole Industrial";"4";"Resíduo Infecto Saturado";"80";"RARE_MOB_DROP";"DROP_MOBS"
"Viseira do Marco Zero";"Atirador";"HEAD";"10";"Marco Zero";"1";"Coroa Titânica do Marco";"120";"MAIN_COMPONENT";"DESMANCHE"
"Viseira do Marco Zero";"Atirador";"HEAD";"10";"Marco Zero";"2";"Forro de Fibra Escarlate";"60";"SHARED_MATERIAL";"PATRULHA"
"Viseira do Marco Zero";"Atirador";"HEAD";"10";"Marco Zero";"3";"Biomaterial Craniano Lendário";"40";"RARE_MOB_DROP";"DROP_MOBS"
"Viseira do Marco Zero";"Atirador";"HEAD";"10";"Marco Zero";"4";"Resíduo Infecto Saturado";"80";"RARE_MOB_DROP";"DROP_MOBS"
"Jaqueta de Couro Furado";"Atirador";"ARMOR";"1";"Subúrbio Silencioso";"1";"Calça Cargo Rasgada";"80";"MAIN_COMPONENT";"PATRULHA"
"Jaqueta de Couro Furado";"Atirador";"ARMOR";"1";"Subúrbio Silencioso";"2";"Placa de Porta Leve";"40";"SHARED_MATERIAL";"DESMANCHE"
"Jaqueta de Couro Furado";"Atirador";"ARMOR";"1";"Subúrbio Silencioso";"3";"Biomaterial Torácico Comum";"15";"RARE_MOB_DROP";"DROP_MOBS"
"Jaqueta de Couro Furado";"Atirador";"ARMOR";"1";"Subúrbio Silencioso";"4";"Resíduo Infecto Pálido";"25";"RARE_MOB_DROP";"DROP_MOBS"
"Jaqueta de Oficina Oxidada";"Atirador";"ARMOR";"2";"Distrito da Ferrugem";"1";"Bainha de Uniforme Gasta (Patrulha T2 Pernas)";"80";"MAIN_COMPONENT";"PATRULHA"
"Jaqueta de Oficina Oxidada";"Atirador";"ARMOR";"2";"Distrito da Ferrugem";"2";"Lataria Enferrujada";"40";"SHARED_MATERIAL";"DESMANCHE"
"Jaqueta de Oficina Oxidada";"Atirador";"ARMOR";"2";"Distrito da Ferrugem";"3";"Biomaterial Torácico Comum";"15";"RARE_MOB_DROP";"DROP_MOBS"
"Jaqueta de Oficina Oxidada";"Atirador";"ARMOR";"2";"Distrito da Ferrugem";"4";"Resíduo Infecto Pálido";"25";"RARE_MOB_DROP";"DROP_MOBS"
"Jaqueta de Resgate Clínico";"Atirador";"ARMOR";"3";"Hospital Santa Ruína";"1";"Acolchoado de Maca (Patrulha T3 Pernas)";"90";"MAIN_COMPONENT";"PATRULHA"
"Jaqueta de Resgate Clínico";"Atirador";"ARMOR";"3";"Hospital Santa Ruína";"2";"Estrutura de Maca Dobrada";"45";"SHARED_MATERIAL";"DESMANCHE"
"Jaqueta de Resgate Clínico";"Atirador";"ARMOR";"3";"Hospital Santa Ruína";"3";"Biomaterial Torácico Incomum";"20";"RARE_MOB_DROP";"DROP_MOBS"
"Jaqueta de Resgate Clínico";"Atirador";"ARMOR";"3";"Hospital Santa Ruína";"4";"Resíduo Infecto Amarelado";"35";"RARE_MOB_DROP";"DROP_MOBS"
"Jaqueta de Patrulha do Terminal";"Atirador";"ARMOR";"4";"Terminal dos Esquecidos";"1";"Capuz de Passageiro Desfiado";"90";"MAIN_COMPONENT";"PATRULHA"
"Jaqueta de Patrulha do Terminal";"Atirador";"ARMOR";"4";"Terminal dos Esquecidos";"2";"Painel de Bagageiro Amassado";"45";"SHARED_MATERIAL";"DESMANCHE"
"Jaqueta de Patrulha do Terminal";"Atirador";"ARMOR";"4";"Terminal dos Esquecidos";"3";"Biomaterial Torácico Incomum";"20";"RARE_MOB_DROP";"DROP_MOBS"
"Jaqueta de Patrulha do Terminal";"Atirador";"ARMOR";"4";"Terminal dos Esquecidos";"4";"Resíduo Infecto Amarelado";"35";"RARE_MOB_DROP";"DROP_MOBS"
"Jaqueta de Quarentena Balística";"Atirador";"ARMOR";"5";"Zona de Quarentena 9";"1";"Manguito Antimordida Leve (Patrulha T5 Pés)";"100";"MAIN_COMPONENT";"PATRULHA"
"Jaqueta de Quarentena Balística";"Atirador";"ARMOR";"5";"Zona de Quarentena 9";"2";"Painel de Barreira Selada";"50";"SHARED_MATERIAL";"DESMANCHE"
"Jaqueta de Quarentena Balística";"Atirador";"ARMOR";"5";"Zona de Quarentena 9";"3";"Biomaterial Torácico Raro";"25";"RARE_MOB_DROP";"DROP_MOBS"
"Jaqueta de Quarentena Balística";"Atirador";"ARMOR";"5";"Zona de Quarentena 9";"4";"Resíduo Infecto Tóxico";"45";"RARE_MOB_DROP";"DROP_MOBS"
"Jaqueta de Refinaria Blindada";"Atirador";"ARMOR";"6";"Refinaria do Pó Cinzento";"1";"Avental Antióleo Reforçado";"100";"MAIN_COMPONENT";"PATRULHA"
"Jaqueta de Refinaria Blindada";"Atirador";"ARMOR";"6";"Refinaria do Pó Cinzento";"2";"Placa de Caldeira Pesada";"50";"SHARED_MATERIAL";"DESMANCHE"
"Jaqueta de Refinaria Blindada";"Atirador";"ARMOR";"6";"Refinaria do Pó Cinzento";"3";"Biomaterial Torácico Raro";"25";"RARE_MOB_DROP";"DROP_MOBS"
"Jaqueta de Refinaria Blindada";"Atirador";"ARMOR";"6";"Refinaria do Pó Cinzento";"4";"Resíduo Infecto Tóxico";"45";"RARE_MOB_DROP";"DROP_MOBS"
"Jaqueta Antimotim do Atirador";"Atirador";"ARMOR";"7";"Avenida dos Caídos";"1";"Calha de Viatura Blindada";"110";"MAIN_COMPONENT";"DESMANCHE"
"Jaqueta Antimotim do Atirador";"Atirador";"ARMOR";"7";"Avenida dos Caídos";"2";"Placa Antimotim Recortada (Desmanche T7 Armadura)";"55";"SHARED_MATERIAL";"DESMANCHE"
"Jaqueta Antimotim do Atirador";"Atirador";"ARMOR";"7";"Avenida dos Caídos";"3";"Biomaterial Torácico Épico";"30";"RARE_MOB_DROP";"DROP_MOBS"
"Jaqueta Antimotim do Atirador";"Atirador";"ARMOR";"7";"Avenida dos Caídos";"4";"Resíduo Infecto Mutagênico";"60";"RARE_MOB_DROP";"DROP_MOBS"
"Jaqueta Helix de Precisão";"Atirador";"ARMOR";"8";"Complexo Helix";"1";"Carcaça de Atuador Helix";"110";"MAIN_COMPONENT";"DESMANCHE"
"Jaqueta Helix de Precisão";"Atirador";"ARMOR";"8";"Complexo Helix";"2";"Carcaça Experimental Helix";"55";"SHARED_MATERIAL";"DESMANCHE"
"Jaqueta Helix de Precisão";"Atirador";"ARMOR";"8";"Complexo Helix";"3";"Biomaterial Torácico Épico";"30";"RARE_MOB_DROP";"DROP_MOBS"
"Jaqueta Helix de Precisão";"Atirador";"ARMOR";"8";"Complexo Helix";"4";"Resíduo Infecto Mutagênico";"60";"RARE_MOB_DROP";"DROP_MOBS"
"Jaqueta Titânica da Necrópole";"Atirador";"ARMOR";"9";"Necrópole Industrial";"1";"Coluna Titânica de Impacto";"120";"MAIN_COMPONENT";"DESMANCHE"
"Jaqueta Titânica da Necrópole";"Atirador";"ARMOR";"9";"Necrópole Industrial";"2";"Couraça Titânica Industrial";"60";"SHARED_MATERIAL";"DESMANCHE"
"Jaqueta Titânica da Necrópole";"Atirador";"ARMOR";"9";"Necrópole Industrial";"3";"Biomaterial Torácico Lendário";"40";"RARE_MOB_DROP";"DROP_MOBS"
"Jaqueta Titânica da Necrópole";"Atirador";"ARMOR";"9";"Necrópole Industrial";"4";"Resíduo Infecto Saturado";"80";"RARE_MOB_DROP";"DROP_MOBS"
"Jaqueta do Último Disparo";"Atirador";"ARMOR";"10";"Marco Zero";"1";"Fibra Escarlate de Tração (Patrulha T10 Pés)";"120";"MAIN_COMPONENT";"PATRULHA"
"Jaqueta do Último Disparo";"Atirador";"ARMOR";"10";"Marco Zero";"2";"Placas Titânicas do Marco";"60";"SHARED_MATERIAL";"DESMANCHE"
"Jaqueta do Último Disparo";"Atirador";"ARMOR";"10";"Marco Zero";"3";"Biomaterial Torácico Lendário";"40";"RARE_MOB_DROP";"DROP_MOBS"
"Jaqueta do Último Disparo";"Atirador";"ARMOR";"10";"Marco Zero";"4";"Resíduo Infecto Saturado";"80";"RARE_MOB_DROP";"DROP_MOBS"
"Cargueiras de Rua Rasgadas";"Atirador";"PANTS";"1";"Subúrbio Silencioso";"1";"Apoio de Madeira Rachado";"80";"MAIN_COMPONENT";"DESMANCHE"
"Cargueiras de Rua Rasgadas";"Atirador";"PANTS";"1";"Subúrbio Silencioso";"2";"Bolso de Munição Furado";"40";"SHARED_MATERIAL";"ARSENAL"
"Cargueiras de Rua Rasgadas";"Atirador";"PANTS";"1";"Subúrbio Silencioso";"3";"Biomaterial Articular Comum";"15";"RARE_MOB_DROP";"DROP_MOBS"
"Cargueiras de Rua Rasgadas";"Atirador";"PANTS";"1";"Subúrbio Silencioso";"4";"Resíduo Infecto Pálido";"25";"RARE_MOB_DROP";"DROP_MOBS"
"Cargueiras de Oficina Oleosa";"Atirador";"PANTS";"2";"Distrito da Ferrugem";"1";"Casco de Solda Enferrujado";"80";"MAIN_COMPONENT";"DESMANCHE"
"Cargueiras de Oficina Oleosa";"Atirador";"PANTS";"2";"Distrito da Ferrugem";"2";"Porta-cartuchos Oxidado";"40";"SHARED_MATERIAL";"ARSENAL"
"Cargueiras de Oficina Oleosa";"Atirador";"PANTS";"2";"Distrito da Ferrugem";"3";"Biomaterial Articular Comum";"15";"RARE_MOB_DROP";"DROP_MOBS"
"Cargueiras de Oficina Oleosa";"Atirador";"PANTS";"2";"Distrito da Ferrugem";"4";"Resíduo Infecto Pálido";"25";"RARE_MOB_DROP";"DROP_MOBS"
"Cargueiras de Maca de Campo";"Atirador";"PANTS";"3";"Hospital Santa Ruína";"1";"Acolchoado de Maca (Patrulha T3 Pernas)";"90";"MAIN_COMPONENT";"PATRULHA"
"Cargueiras de Maca de Campo";"Atirador";"PANTS";"3";"Hospital Santa Ruína";"2";"Estojo de Dardos Clínicos";"45";"SHARED_MATERIAL";"ARSENAL"
"Cargueiras de Maca de Campo";"Atirador";"PANTS";"3";"Hospital Santa Ruína";"3";"Biomaterial Articular Incomum";"20";"RARE_MOB_DROP";"DROP_MOBS"
"Cargueiras de Maca de Campo";"Atirador";"PANTS";"3";"Hospital Santa Ruína";"4";"Resíduo Infecto Amarelado";"35";"RARE_MOB_DROP";"DROP_MOBS"
"Cargueiras de Embarque Tático";"Atirador";"PANTS";"4";"Terminal dos Esquecidos";"1";"Tapete de Embarque Desfiado (Patrulha T4 Pernas)";"90";"MAIN_COMPONENT";"PATRULHA"
"Cargueiras de Embarque Tático";"Atirador";"PANTS";"4";"Terminal dos Esquecidos";"2";"Bolsa de Cartuchos de Sinalização";"45";"SHARED_MATERIAL";"ARSENAL"
"Cargueiras de Embarque Tático";"Atirador";"PANTS";"4";"Terminal dos Esquecidos";"3";"Biomaterial Articular Incomum";"20";"RARE_MOB_DROP";"DROP_MOBS"
"Cargueiras de Embarque Tático";"Atirador";"PANTS";"4";"Terminal dos Esquecidos";"4";"Resíduo Infecto Amarelado";"35";"RARE_MOB_DROP";"DROP_MOBS"
"Cargueiras de Quarentena Verde";"Atirador";"PANTS";"5";"Zona de Quarentena 9";"1";"Acolchoado Antimordida (Patrulha T5 Pernas)";"100";"MAIN_COMPONENT";"PATRULHA"
"Cargueiras de Quarentena Verde";"Atirador";"PANTS";"5";"Zona de Quarentena 9";"2";"Clip de Cápsulas Verdes";"50";"SHARED_MATERIAL";"ARSENAL"
"Cargueiras de Quarentena Verde";"Atirador";"PANTS";"5";"Zona de Quarentena 9";"3";"Biomaterial Articular Raro";"25";"RARE_MOB_DROP";"DROP_MOBS"
"Cargueiras de Quarentena Verde";"Atirador";"PANTS";"5";"Zona de Quarentena 9";"4";"Resíduo Infecto Tóxico";"45";"RARE_MOB_DROP";"DROP_MOBS"
"Cargueiras de Pó Cinzento";"Atirador";"PANTS";"6";"Refinaria do Pó Cinzento";"1";"Avental de Borracha Carbonizado (Patrulha T6 Pernas)";"100";"MAIN_COMPONENT";"PATRULHA"
"Cargueiras de Pó Cinzento";"Atirador";"PANTS";"6";"Refinaria do Pó Cinzento";"2";"Estojo de Munição Química";"50";"SHARED_MATERIAL";"ARSENAL"
"Cargueiras de Pó Cinzento";"Atirador";"PANTS";"6";"Refinaria do Pó Cinzento";"3";"Biomaterial Articular Raro";"25";"RARE_MOB_DROP";"DROP_MOBS"
"Cargueiras de Pó Cinzento";"Atirador";"PANTS";"6";"Refinaria do Pó Cinzento";"4";"Resíduo Infecto Tóxico";"45";"RARE_MOB_DROP";"DROP_MOBS"
"Cargueiras de Patrulha Mutagênica";"Atirador";"PANTS";"7";"Avenida dos Caídos";"1";"Joelheira Tática Rasgada (Patrulha T7 Pernas)";"110";"MAIN_COMPONENT";"PATRULHA"
"Cargueiras de Patrulha Mutagênica";"Atirador";"PANTS";"7";"Avenida dos Caídos";"2";"Pente Balístico Roxo";"55";"SHARED_MATERIAL";"ARSENAL"
"Cargueiras de Patrulha Mutagênica";"Atirador";"PANTS";"7";"Avenida dos Caídos";"3";"Biomaterial Articular Épico";"30";"RARE_MOB_DROP";"DROP_MOBS"
"Cargueiras de Patrulha Mutagênica";"Atirador";"PANTS";"7";"Avenida dos Caídos";"4";"Resíduo Infecto Mutagênico";"60";"RARE_MOB_DROP";"DROP_MOBS"
"Cargueiras Articuladas Helix";"Atirador";"PANTS";"8";"Complexo Helix";"1";"Polímero Articulado Silencioso";"110";"MAIN_COMPONENT";"PATRULHA"
"Cargueiras Articuladas Helix";"Atirador";"PANTS";"8";"Complexo Helix";"2";"Cartucho Modular Helix";"55";"SHARED_MATERIAL";"ARSENAL"
"Cargueiras Articuladas Helix";"Atirador";"PANTS";"8";"Complexo Helix";"3";"Biomaterial Articular Épico";"30";"RARE_MOB_DROP";"DROP_MOBS"
"Cargueiras Articuladas Helix";"Atirador";"PANTS";"8";"Complexo Helix";"4";"Resíduo Infecto Mutagênico";"60";"RARE_MOB_DROP";"DROP_MOBS"
"Cargueiras Carmesim de Fibra";"Atirador";"PANTS";"9";"Necrópole Industrial";"1";"Correia de Fibra Tática";"120";"MAIN_COMPONENT";"PATRULHA"
"Cargueiras Carmesim de Fibra";"Atirador";"PANTS";"9";"Necrópole Industrial";"2";"Cilindro de Munição Carmesim";"60";"SHARED_MATERIAL";"ARSENAL"
"Cargueiras Carmesim de Fibra";"Atirador";"PANTS";"9";"Necrópole Industrial";"3";"Biomaterial Articular Lendário";"40";"RARE_MOB_DROP";"DROP_MOBS"
"Cargueiras Carmesim de Fibra";"Atirador";"PANTS";"9";"Necrópole Industrial";"4";"Resíduo Infecto Saturado";"80";"RARE_MOB_DROP";"DROP_MOBS"
