scenarioKey,scenarioLabel,className,fromLevel,toLevel,tier,huntingLevel,xpRequired,effectiveXpPerHour,effectiveXpPerKill,killsPerHour,secondsPerFind,ttkSeconds,secondsPerMob,mapName,hoursToLevel,days24hToLevel,cumulativeHours,cumulativeDays24h,cumulativeDays12h,cumulativeDays6h
otimista,Otimista,Atirador,13,14,2,15,8734,1543,14.7,105,11,23.03,34.03,Distrito da Ferrugem,5.6604,0.2359,52.0777,2.1699,4.3398,8.6796
otimista,Otimista,Atirador,14,15,2,15,14972,1543,14.7,105,11,23.03,34.03,Distrito da Ferrugem,9.7032,0.4043,61.7809,2.5742,5.1484,10.2968
otimista,Otimista,Atirador,15,16,2,15,22458,1543,14.7,105,11,23.03,34.03,Distrito da Ferrugem,14.5548,0.6064,76.3357,3.1807,6.3613,12.7226
otimista,Otimista,Atirador,16,17,2,15,32439,1543,14.7,105,11,23.03,34.03,Distrito da Ferrugem,21.0233,0.876,97.359,4.0566,8.1133,16.2265
otimista,Otimista,Atirador,17,18,2,15,44916,1543,14.7,105,11,23.03,34.03,Distrito da Ferrugem,29.1095,1.2129,126.4685,5.2695,10.539,21.0781
otimista,Otimista,Atirador,18,19,2,15,58640,1543,14.7,105,11,23.03,34.03,Distrito da Ferrugem,38.0039,1.5835,164.4724,6.853,13.706,27.4121
otimista,Otimista,Atirador,19,20,2,15,71116,1543,14.7,105,11,23.03,34.03,Distrito da Ferrugem,46.0894,1.9204,210.5619,8.7734,17.5468,35.0936
otimista,Otimista,Atirador,20,21,2,15,84840,1543,14.7,105,11,23.03,34.03,Distrito da Ferrugem,54.9838,2.291,265.5457,11.0644,22.1288,44.2576
otimista,Otimista,Atirador,21,22,3,20,7278,2384,26.2,91,10,29.56,39.56,Hospital Santa Ruína,3.0529,0.1272,268.5985,11.1916,22.3832,44.7664
otimista,Otimista,Atirador,22,23,3,20,14556,2384,26.2,91,10,29.56,39.56,Hospital Santa Ruína,6.1057,0.2544,274.7042,11.446,22.892,45.784
otimista,Otimista,Atirador,23,24,3,20,25473,2384,26.2,91,10,29.56,39.56,Hospital Santa Ruína,10.685,0.4452,285.3892,11.8912,23.7824,47.5649
otimista,Otimista,Atirador,24,25,3,20,43668,2384,26.2,91,10,29.56,39.56,Hospital Santa Ruína,18.3171,0.7632,303.7063,12.6544,25.3089,50.6177
otimista,Otimista,Atirador,25,26,3,20,65502,2384,26.2,91,10,29.56,39.56,Hospital Santa Ruína,27.4757,1.1448,331.182,13.7992,27.5985,55.197
otimista,Otimista,Atirador,26,27,3,20,94614,2384,26.2,91,10,29.56,39.56,Hospital Santa Ruína,39.6871,1.6536,370.8691,15.4529,30.9058,61.8115
otimista,Otimista,Atirador,27,28,3,20,131004,2384,26.2,91,10,29.56,39.56,Hospital Santa Ruína,54.9513,2.2896,425.8204,17.7425,35.485,70.9701
otimista,Otimista,Atirador,28,29,3,20,171032,2384,26.2,91,10,29.56,39.56,Hospital Santa Ruína,71.7416,2.9892,497.562,20.7318,41.4635,82.927
otimista,Otimista,Atirador,29,30,3,20,207422,2384,26.2,91,10,29.56,39.56,Hospital Santa Ruína,87.0059,3.6252,584.5679,24.357,48.714,97.428
otimista,Otimista,Atirador,30,31,3,20,247451,2384,26.2,91,10,29.56,39.56,Hospital Santa Ruína,103.7966,4.3249,688.3644,28.6819,57.3637,114.7274
otimista,Otimista,Atirador,31,32,4,25,14036,3404,42,81,9,35,44,Terminal dos Esquecidos,4.1234,0.1718,692.4878,28.8537,57.7073,115.4146
otimista,Otimista,Atirador,32,33,4,25,28072,3404,42,81,9,35,44,Terminal dos Esquecidos,8.2468,0.3436,700.7346,29.1973,58.3946,116.7891
otimista,Otimista,Atirador,33,34,4,25,49126,3404,42,81,9,35,44,Terminal dos Esquecidos,14.4318,0.6013,715.1664,29.7986,59.5972,119.1944
otimista,Otimista,Atirador,34,35,4,25,84217,3404,42,81,9,35,44,Terminal dos Esquecidos,24.7406,1.0309,739.907,30.8295,61.6589,123.3178
otimista,Otimista,Atirador,35,36,4,25,126325,3404,42,81,9,35,44,Terminal dos Esquecidos,37.1108,1.5463,777.0178,32.3757,64.7515,129.503
otimista,Otimista,Atirador,36,37,4,25,182469,3404,42,81,9,35,44,Terminal dos Esquecidos,53.6043,2.2335,830.6221,34.6093,69.2185,138.437
otimista,Otimista,Atirador,37,38,4,25,252650,3404,42,81,9,35,44,Terminal dos Esquecidos,74.2215,3.0926,904.8436,37.7018,75.4036,150.8073
otimista,Otimista,Atirador,38,39,4,25,329848,3404,42,81,9,35,44,Terminal dos Esquecidos,96.9001,4.0375,1001.7437,41.7393,83.4786,166.9573
otimista,Otimista,Atirador,39,40,4,25,400029,3404,42,81,9,35,44,Terminal dos Esquecidos,117.5173,4.8966,1119.261,46.6359,93.2718,186.5435
otimista,Otimista,Atirador,40,41,4,25,477227,3404,42,81,9,35,44,Terminal dos Esquecidos,140.1959,5.8415,1259.457,52.4774,104.9547,209.9095
otimista,Otimista,Atirador,41,42,5,35,28696,5548,65.3,85,7,35,42,Zona de Quarentena 9,5.1723,0.2155,1264.6293,52.6929,105.3858,210.7716
otimista,Otimista,Atirador,42,43,5,35,57392,5548,65.3,85,7,35,42,Zona de Quarentena 9,10.3446,0.431,1274.9739,53.1239,106.2478,212.4957
otimista,Otimista,Atirador,43,44,5,35,100436,5548,65.3,85,7,35,42,Zona de Quarentena 9,18.1031,0.7543,1293.077,53.8782,107.7564,215.5128
otimista,Otimista,Atirador,44,45,5,35,172176,5548,65.3,85,7,35,42,Zona de Quarentena 9,31.0339,1.2931,1324.1109,55.1713,110.3426,220.6852
otimista,Otimista,Atirador,45,46,5,35,258264,5548,65.3,85,7,35,42,Zona de Quarentena 9,46.5508,1.9396,1370.6617,57.1109,114.2218,228.4436
otimista,Otimista,Atirador,46,47,5,35,373048,5548,65.3,85,7,35,42,Zona de Quarentena 9,67.2401,2.8017,1437.9018,59.9126,119.8252,239.6503
otimista,Otimista,Atirador,47,48,5,35,516529,5548,65.3,85,7,35,42,Zona de Quarentena 9,93.1018,3.8792,1531.0037,63.7918,127.5836,255.1673
otimista,Otimista,Atirador,48,49,5,35,674357,5548,65.3,85,7,35,42,Zona de Quarentena 9,121.5496,5.0646,1652.5532,68.8564,137.7128,275.4255
otimista,Otimista,Atirador,49,50,5,35,817837,5548,65.3,85,7,35,42,Zona de Quarentena 9,147.4111,6.1421,1799.9644,74.9985,149.997,299.9941
otimista,Otimista,Atirador,50,51,5,35,975665,5548,65.3,85,7,35,42,Zona de Quarentena 9,175.8589,7.3275,1975.8232,82.326,164.6519,329.3039
otimista,Otimista,Atirador,51,52,6,35,53545,8289,97.5,85,7,35,42,Refinaria do Pó Cinzento,6.4598,0.2692,1982.283,82.5951,165.1903,330.3805
otimista,Otimista,Atirador,52,53,6,35,107090,8289,97.5,85,7,35,42,Refinaria do Pó Cinzento,12.9195,0.5383,1995.2025,83.1334,166.2669,332.5338
otimista,Otimista,Atirador,53,54,6,35,187408,8289,97.5,85,7,35,42,Refinaria do Pó Cinzento,22.6092,0.9421,2017.8118,84.0755,168.151,336.302
otimista,Otimista,Atirador,54,55,6,35,321271,8289,97.5,85,7,35,42,Refinaria do Pó Cinzento,38.7587,1.6149,2056.5705,85.6904,171.3809,342.7618
otimista,Otimista,Atirador,55,56,6,35,481906,8289,97.5,85,7,35,42,Refinaria do Pó Cinzento,58.138,2.4224,2114.7085,88.1129,176.2257,352.4514
otimista,Otimista,Atirador,56,57,6,35,696087,8289,97.5,85,7,35,42,Refinaria do Pó Cinzento,83.9772,3.499,2198.6857,91.6119,183.2238,366.4476
otimista,Otimista,Atirador,57,58,6,35,963812,8289,97.5,85,7,35,42,Refinaria do Pó Cinzento,116.276,4.8448,2314.9617,96.4567,192.9135,385.827
otimista,Otimista,Atirador,58,59,6,35,1258310,8289,97.5,85,7,35,42,Refinaria do Pó Cinzento,151.8048,6.3252,2466.7665,102.7819,205.5639,411.1278
otimista,Otimista,Atirador,59,60,6,35,1526036,8289,97.5,85,7,35,42,Refinaria do Pó Cinzento,184.1038,7.671,2650.8703,110.4529,220.9059,441.8117
otimista,Otimista,Atirador,60,61,6,35,1820534,8289,97.5,85,7,35,42,Refinaria do Pó Cinzento,219.6325,9.1514,2870.5028,119.6043,239.2086,478.4171
otimista,Otimista,Atirador,61,62,7,45,102048,12573,144.5,87,6,35,41,Avenida dos Caídos,8.1164,0.3382,2878.6193,119.9425,239.8849,479.7699
otimista,Otimista,Atirador,62,63,7,45,204095,12573,144.5,87,6,35,41,Avenida dos Caídos,16.2328,0.6764,2894.8521,120.6188,241.2377,482.4753
otimista,Otimista,Atirador,63,64,7,45,357167,12573,144.5,87,6,35,41,Avenida dos Caídos,28.4075,1.1836,2923.2595,121.8025,243.605,487.2099
otimista,Otimista,Atirador,64,65,7,45,612286,12573,144.5,87,6,35,41,Avenida dos Caídos,48.6985,2.0291,2971.958,123.8316,247.6632,495.3263
otimista,Otimista,Atirador,65,66,7,45,918429,12573,144.5,87,6,35,41,Avenida dos Caídos,73.0477,3.0437,3045.0057,126.8752,253.7505,507.501
otimista,Otimista,Atirador,66,67,7,45,1326619,12573,144.5,87,6,35,41,Avenida dos Caídos,105.5133,4.3964,3150.519,131.2716,262.5433,525.0865
otimista,Otimista,Atirador,67,68,7,45,1836858,12573,144.5,87,6,35,41,Avenida dos Caídos,146.0954,6.0873,3296.6145,137.3589,274.7179,549.4357
otimista,Otimista,Atirador,68,69,7,45,2398120,12573,144.5,87,6,35,41,Avenida dos Caídos,190.7357,7.9473,3487.3502,145.3063,290.6125,581.225
otimista,Otimista,Atirador,69,70,7,45,2908358,12573,144.5,87,6,35,41,Avenida dos Caídos,231.3177,9.6382,3718.6679,154.9445,309.889,619.778
otimista,Otimista,Atirador,70,71,7,45,3469620,12573,144.5,87,6,35,41,Avenida dos Caídos,275.958,11.4983,3994.6259,166.4427,332.8855,665.771
otimista,Otimista,Atirador,71,72,8,45,181326,18092,208,87,6,35,41,Complexo Helix,10.0224,0.4176,4004.6484,166.8603,333.7207,667.4414
otimista,Otimista,Atirador,72,73,8,45,362651,18092,208,87,6,35,41,Complexo Helix,20.0448,0.8352,4024.6932,167.6956,335.3911,670.7822
otimista,Otimista,Atirador,73,74,8,45,634640,18092,208,87,6,35,41,Complexo Helix,35.0785,1.4616,4059.7717,169.1572,338.3143,676.6286
otimista,Otimista,Atirador,74,75,8,45,1087954,18092,208,87,6,35,41,Complexo Helix,60.1345,2.5056,4119.9062,171.6628,343.3255,686.651
otimista,Otimista,Atirador,75,76,8,45,1631931,18092,208,87,6,35,41,Complexo Helix,90.2018,3.7584,4210.108,175.4212,350.8423,701.6847
otimista,Otimista,Atirador,76,77,8,45,2357233,18092,208,87,6,35,41,Complexo Helix,130.2915,5.4288,4340.3995,180.85,361.7,723.3999
otimista,Otimista,Atirador,77,78,8,45,3263861,18092,208,87,6,35,41,Complexo Helix,180.4035,7.5168,4520.803,188.3668,376.7336,753.4672
otimista,Otimista,Atirador,78,79,8,45,4261152,18092,208,87,6,35,41,Complexo Helix,235.5269,9.8136,4756.3299,198.1804,396.3608,792.7216
otimista,Otimista,Atirador,79,80,8,45,5167781,18092,208,87,6,35,41,Complexo Helix,285.639,11.9016,5041.9689,210.082,420.1641,840.3282
otimista,Otimista,Atirador,80,81,8,45,6165071,18092,208,87,6,35,41,Complexo Helix,340.7623,14.1984,5382.7312,224.2805,448.5609,897.1219
otimista,Otimista,Atirador,81,82,9,50,324390,26054,299.5,87,6,35,41,Necrópole Industrial,12.4507,0.5188,5395.1819,224.7992,449.5985,899.197
otimista,Otimista,Atirador,82,83,9,50,648780,26054,299.5,87,6,35,41,Necrópole Industrial,24.9014,1.0376,5420.0832,225.8368,451.6736,903.3472
otimista,Otimista,Atirador,83,84,9,50,1135365,26054,299.5,87,6,35,41,Necrópole Industrial,43.5774,1.8157,5463.6606,227.6525,455.305,910.6101
otimista,Otimista,Atirador,84,85,9,50,1946339,26054,299.5,87,6,35,41,Necrópole Industrial,74.704,3.1127,5538.3646,230.7652,461.5304,923.0608
otimista,Otimista,Atirador,85,86,9,50,2919509,26054,299.5,87,6,35,41,Necrópole Industrial,112.0561,4.669,5650.4207,235.4342,470.8684,941.7368
otimista,Otimista,Atirador,86,87,9,50,4217069,26054,299.5,87,6,35,41,Necrópole Industrial,161.8588,6.7441,5812.2795,242.1783,484.3566,968.7133
otimista,Otimista,Atirador,87,88,9,50,5839018,26054,299.5,87,6,35,41,Necrópole Industrial,224.1122,9.338,6036.3917,251.5163,503.0326,1006.0653
otimista,Otimista,Atirador,88,89,9,50,7623162,26054,299.5,87,6,35,41,Necrópole Industrial,292.5908,12.1913,6328.9825,263.7076,527.4152,1054.8304
otimista,Otimista,Atirador,89,90,9,50,9245112,26054,299.5,87,6,35,41,Necrópole Industrial,354.8442,14.7852,6683.8268,278.4928,556.9856,1113.9711
otimista,Otimista,Atirador,90,91,9,50,11029256,26054,299.5,87,6,35,41,Necrópole Industrial,423.3229,17.6385,7107.1497,296.1312,592.2625,1184.5249
otimista,Otimista,Atirador,91,92,10,50,582238,37142,426.9,87,6,35,41,Marco Zero,15.676,0.6532,7122.8257,296.7844,593.5688,1187.1376
otimista,Otimista,Atirador,92,93,10,50,1164477,37142,426.9,87,6,35,41,Marco Zero,31.352,1.3063,7154.1777,298.0907,596.1815,1192.363
otimista,Otimista,Atirador,93,94,10,50,2037834,37142,426.9,87,6,35,41,Marco Zero,54.866,2.2861,7209.0438,300.3768,600.7536,1201.5073
otimista,Otimista,Atirador,94,95,10,50,3493430,37142,426.9,87,6,35,41,Marco Zero,94.0561,3.919,7303.0998,304.2958,608.5917,1217.1833
otimista,Otimista,Atirador,95,96,10,50,5240144,37142,426.9,87,6,35,41,Marco Zero,141.0841,5.8785,7444.1839,310.1743,620.3487,1240.6973
otimista,Otimista,Atirador,96,97,10,50,7569097,37142,426.9,87,6,35,41,Marco Zero,203.7881,8.4912,7647.9719,318.6655,637.331,1274.662
otimista,Otimista,Atirador,97,98,10,50,10480289,37142,426.9,87,6,35,41,Marco Zero,282.1681,11.757,7930.1401,330.4225,660.845,1321.69
otimista,Otimista,Atirador,98,99,10,50,13682599,37142,426.9,87,6,35,41,Marco Zero,368.3862,15.3494,8298.5263,345.7719,691.5439,1383.0877
otimista,Otimista,Atirador,99,100,10,50,16593791,37142,426.9,87,6,35,41,Marco Zero,446.7662,18.6153,8745.2925,364.3872,728.7744,1457.5487
otimista,Otimista,Medico,1,2,1,10,468,1610,9.3,173,12,8.8,20.8,Subúrbio Silencioso,0.2907,0.0121,0.2907,0.0121,0.0242,0.0484
otimista,Otimista,Medico,2,3,1,10,936,1610,9.3,173,12,8.8,20.8,Subúrbio Silencioso,0.5814,0.0242,0.872,0.0363,0.0727,0.1453
otimista,Otimista,Medico,3,4,1,10,1638,1610,9.3,173,12,8.8,20.8,Subúrbio Silencioso,1.0174,0.0424,1.8894,0.0787,0.1575,0.3149
otimista,Otimista,Medico,4,5,1,10,2807,1610,9.3,173,12,8.8,20.8,Subúrbio Silencioso,1.7435,0.0726,3.6329,0.1514,0.3027,0.6055
otimista,Otimista,Medico,5,6,1,10,4211,1610,9.3,173,12,8.8,20.8,Subúrbio Silencioso,2.6155,0.109,6.2484,0.2604,0.5207,1.0414
otimista,Otimista,Medico,6,7,1,10,6082,1610,9.3,173,12,8.8,20.8,Subúrbio Silencioso,3.7776,0.1574,10.0261,0.4178,0.8355,1.671
otimista,Otimista,Medico,7,8,1,10,8422,1610,9.3,173,12,8.8,20.8,Subúrbio Silencioso,5.2311,0.218,15.2571,0.6357,1.2714,2.5429
otimista,Otimista,Medico,8,9,1,10,10995,1610,9.3,173,12,8.8,20.8,Subúrbio Silencioso,6.8292,0.2845,22.0863,0.9203,1.8405,3.6811
otimista,Otimista,Medico,9,10,1,10,13334,1610,9.3,173,12,8.8,20.8,Subúrbio Silencioso,8.282,0.3451,30.3683,1.2653,2.5307,5.0614
otimista,Otimista,Medico,10,11,1,10,15908,1610,9.3,173,12,8.8,20.8,Subúrbio Silencioso,9.8807,0.4117,40.2491,1.677,3.3541,6.7082
otimista,Otimista,Medico,11,12,2,15,2495,1600,16,100,11,24.93,35.93,Distrito da Ferrugem,1.5594,0.065,41.8084,1.742,3.484,6.9681
otimista,Otimista,Medico,12,13,2,15,4991,1600,16,100,11,24.93,35.93,Distrito da Ferrugem,3.1194,0.13,44.9278,1.872,3.744,7.488
otimista,Otimista,Medico,13,14,2,15,8734,1600,16,100,11,24.93,35.93,Distrito da Ferrugem,5.4588,0.2274,50.3866,2.0994,4.1989,8.3978
otimista,Otimista,Medico,14,15,2,15,14972,1600,16,100,11,24.93,35.93,Distrito da Ferrugem,9.3575,0.3899,59.7441,2.4893,4.9787,9.9573
otimista,Otimista,Medico,15,16,2,15,22458,1600,16,100,11,24.93,35.93,Distrito da Ferrugem,14.0363,0.5848,73.7803,3.0742,6.1484,12.2967
otimista,Otimista,Medico,16,17,2,15,32439,1600,16,100,11,24.93,35.93,Distrito da Ferrugem,20.2744,0.8448,94.0547,3.9189,7.8379,15.6758
otimista,Otimista,Medico,17,18,2,15,44916,1600,16,100,11,24.93,35.93,Distrito da Ferrugem,28.0725,1.1697,122.1272,5.0886,10.1773,20.3545
otimista,Otimista,Medico,18,19,2,15,58640,1600,16,100,11,24.93,35.93,Distrito da Ferrugem,36.65,1.5271,158.7772,6.6157,13.2314,26.4629
otimista,Otimista,Medico,19,20,2,15,71116,1600,16,100,11,24.93,35.93,Distrito da Ferrugem,44.4475,1.852,203.2247,8.4677,16.9354,33.8708
otimista,Otimista,Medico,20,21,2,15,84840,1600,16,100,11,24.93,35.93,Distrito da Ferrugem,53.025,2.2094,256.2497,10.6771,21.3541,42.7083
otimista,Otimista,Medico,21,22,3,20,7278,2459,28.9,85,10,32.22,42.22,Hospital Santa Ruína,2.9597,0.1233,259.2094,10.8004,21.6008,43.2016
otimista,Otimista,Medico,22,23,3,20,14556,2459,28.9,85,10,32.22,42.22,Hospital Santa Ruína,5.9195,0.2466,265.1289,11.047,22.0941,44.1882
otimista,Otimista,Medico,23,24,3,20,25473,2459,28.9,85,10,32.22,42.22,Hospital Santa Ruína,10.3591,0.4316,275.488,11.4787,22.9573,45.9147
otimista,Otimista,Medico,24,25,3,20,43668,2459,28.9,85,10,32.22,42.22,Hospital Santa Ruína,17.7584,0.7399,293.2464,12.2186,24.4372,48.8744
otimista,Otimista,Medico,25,26,3,20,65502,2459,28.9,85,10,32.22,42.22,Hospital Santa Ruína,26.6377,1.1099,319.8841,13.3285,26.657,53.314
otimista,Otimista,Medico,26,27,3,20,94614,2459,28.9,85,10,32.22,42.22,Hospital Santa Ruína,38.4766,1.6032,358.3607,14.9317,29.8634,59.7268
otimista,Otimista,Medico,27,28,3,20,131004,2459,28.9,85,10,32.22,42.22,Hospital Santa Ruína,53.2753,2.2198,411.636,17.1515,34.303,68.606
otimista,Otimista,Medico,28,29,3,20,171032,2459,28.9,85,10,32.22,42.22,Hospital Santa Ruína,69.5535,2.8981,481.1895,20.0496,40.0991,80.1983
otimista,Otimista,Medico,29,30,3,20,207422,2459,28.9,85,10,32.22,42.22,Hospital Santa Ruína,84.3522,3.5147,565.5417,23.5642,47.1285,94.2569
otimista,Otimista,Medico,30,31,3,20,247451,2459,28.9,85,10,32.22,42.22,Hospital Santa Ruína,100.6307,4.1929,666.1724,27.7572,55.5144,111.0287
otimista,Otimista,Medico,31,32,4,25,14036,3491,46.5,75,9,39,48,Terminal dos Esquecidos,4.0206,0.1675,670.1931,27.9247,55.8494,111.6988
otimista,Otimista,Medico,32,33,4,25,28072,3491,46.5,75,9,39,48,Terminal dos Esquecidos,8.0412,0.3351,678.2343,28.2598,56.5195,113.039
otimista,Otimista,Medico,33,34,4,25,49126,3491,46.5,75,9,39,48,Terminal dos Esquecidos,14.0722,0.5863,692.3065,28.8461,57.6922,115.3844
otimista,Otimista,Medico,34,35,4,25,84217,3491,46.5,75,9,39,48,Terminal dos Esquecidos,24.124,1.0052,716.4305,29.8513,59.7025,119.4051
otimista,Otimista,Medico,35,36,4,25,126325,3491,46.5,75,9,39,48,Terminal dos Esquecidos,36.1859,1.5077,752.6164,31.359,62.718,125.4361
otimista,Otimista,Medico,36,37,4,25,182469,3491,46.5,75,9,39,48,Terminal dos Esquecidos,52.2684,2.1779,804.8848,33.5369,67.0737,134.1475
otimista,Otimista,Medico,37,38,4,25,252650,3491,46.5,75,9,39,48,Terminal dos Esquecidos,72.3718,3.0155,877.2566,36.5524,73.1047,146.2094
otimista,Otimista,Medico,38,39,4,25,329848,3491,46.5,75,9,39,48,Terminal dos Esquecidos,94.4852,3.9369,971.7419,40.4892,80.9785,161.957
otimista,Otimista,Medico,39,40,4,25,400029,3491,46.5,75,9,39,48,Terminal dos Esquecidos,114.5887,4.7745,1086.3305,45.2638,90.5275,181.0551
otimista,Otimista,Medico,40,41,4,25,477227,3491,46.5,75,9,39,48,Terminal dos Esquecidos,136.7021,5.6959,1223.0326,50.9597,101.9194,203.8388
otimista,Otimista,Medico,41,42,5,35,28696,5605,71.9,78,7,39,46,Zona de Quarentena 9,5.1197,0.2133,1228.1524,51.173,102.346,204.6921
otimista,Otimista,Medico,42,43,5,35,57392,5605,71.9,78,7,39,46,Zona de Quarentena 9,10.2394,0.4266,1238.3918,51.5997,103.1993,206.3986
otimista,Otimista,Medico,43,44,5,35,100436,5605,71.9,78,7,39,46,Zona de Quarentena 9,17.919,0.7466,1256.3108,52.3463,104.6926,209.3851
otimista,Otimista,Medico,44,45,5,35,172176,5605,71.9,78,7,39,46,Zona de Quarentena 9,30.7183,1.2799,1287.0291,53.6262,107.2524,214.5048
otimista,Otimista,Medico,45,46,5,35,258264,5605,71.9,78,7,39,46,Zona de Quarentena 9,46.0774,1.9199,1333.1065,55.5461,111.0922,222.1844
otimista,Otimista,Medico,46,47,5,35,373048,5605,71.9,78,7,39,46,Zona de Quarentena 9,66.5563,2.7732,1399.6628,58.3193,116.6386,233.2771
otimista,Otimista,Medico,47,48,5,35,516529,5605,71.9,78,7,39,46,Zona de Quarentena 9,92.155,3.8398,1491.8178,62.1591,124.3182,248.6363
otimista,Otimista,Medico,48,49,5,35,674357,5605,71.9,78,7,39,46,Zona de Quarentena 9,120.3135,5.0131,1612.1313,67.1721,134.3443,268.6886
otimista,Otimista,Medico,49,50,5,35,817837,5605,71.9,78,7,39,46,Zona de Quarentena 9,145.912,6.0797,1758.0433,73.2518,146.5036,293.0072
otimista,Otimista,Medico,50,51,5,35,975665,5605,71.9,78,7,39,46,Zona de Quarentena 9,174.0705,7.2529,1932.1138,80.5047,161.0095,322.019
otimista,Otimista,Medico,51,52,6,35,53545,8158,107.3,76,7,40,47,Refinaria do Pó Cinzento,6.5635,0.2735,1938.6773,80.7782,161.5564,323.1129
otimista,Otimista,Medico,52,53,6,35,107090,8158,107.3,76,7,40,47,Refinaria do Pó Cinzento,13.127,0.547,1951.8043,81.3252,162.6504,325.3007
otimista,Otimista,Medico,53,54,6,35,187408,8158,107.3,76,7,40,47,Refinaria do Pó Cinzento,22.9723,0.9572,1974.7766,82.2824,164.5647,329.1294
otimista,Otimista,Medico,54,55,6,35,321271,8158,107.3,76,7,40,47,Refinaria do Pó Cinzento,39.3811,1.6409,2014.1577,83.9232,167.8465,335.6929
otimista,Otimista,Medico,55,56,6,35,481906,8158,107.3,76,7,40,47,Refinaria do Pó Cinzento,59.0716,2.4613,2073.2293,86.3846,172.7691,345.5382
otimista,Otimista,Medico,56,57,6,35,696087,8158,107.3,76,7,40,47,Refinaria do Pó Cinzento,85.3257,3.5552,2158.555,89.9398,179.8796,359.7592
otimista,Otimista,Medico,57,58,6,35,963812,8158,107.3,76,7,40,47,Refinaria do Pó Cinzento,118.1432,4.9226,2276.6982,94.8624,189.7248,379.4497
otimista,Otimista,Medico,58,59,6,35,1258310,8158,107.3,76,7,40,47,Refinaria do Pó Cinzento,154.2425,6.4268,2430.9406,101.2892,202.5784,405.1568
otimista,Otimista,Medico,59,60,6,35,1526036,8158,107.3,76,7,40,47,Refinaria do Pó Cinzento,187.0601,7.7942,2618.0007,109.0834,218.1667,436.3334
otimista,Otimista,Medico,60,61,6,35,1820534,8158,107.3,76,7,40,47,Refinaria do Pó Cinzento,223.1594,9.2983,2841.16,118.3817,236.7633,473.5267
otimista,Otimista,Medico,61,62,7,45,102048,12436,159.4,78,6,40,46,Avenida dos Caídos,8.2059,0.3419,2849.3659,118.7236,237.4472,474.8943
otimista,Otimista,Medico,62,63,7,45,204095,12436,159.4,78,6,40,46,Avenida dos Caídos,16.4116,0.6838,2865.7775,119.4074,238.8148,477.6296
otimista,Otimista,Medico,63,64,7,45,357167,12436,159.4,78,6,40,46,Avenida dos Caídos,28.7204,1.1967,2894.4979,120.6041,241.2082,482.4163
otimista,Otimista,Medico,64,65,7,45,612286,12436,159.4,78,6,40,46,Avenida dos Caídos,49.235,2.0515,2943.7329,122.6555,245.3111,490.6221
otimista,Otimista,Medico,65,66,7,45,918429,12436,159.4,78,6,40,46,Avenida dos Caídos,73.8524,3.0772,3017.5853,125.7327,251.4654,502.9309
otimista,Otimista,Medico,66,67,7,45,1326619,12436,159.4,78,6,40,46,Avenida dos Caídos,106.6757,4.4448,3124.261,130.1775,260.3551,520.7102
otimista,Otimista,Medico,67,68,7,45,1836858,12436,159.4,78,6,40,46,Avenida dos Caídos,147.7049,6.1544,3271.9659,136.3319,272.6638,545.3277
otimista,Otimista,Medico,68,69,7,45,2398120,12436,159.4,78,6,40,46,Avenida dos Caídos,192.8369,8.0349,3464.8028,144.3668,288.7336,577.4671
otimista,Otimista,Medico,69,70,7,45,2908358,12436,159.4,78,6,40,46,Avenida dos Caídos,233.866,9.7444,3698.6689,154.1112,308.2224,616.4448
otimista,Otimista,Medico,70,71,7,45,3469620,12436,159.4,78,6,40,46,Avenida dos Caídos,278.9981,11.6249,3977.6669,165.7361,331.4722,662.9445
otimista,Otimista,Medico,71,72,8,45,181326,17881,229.2,78,6,40,46,Complexo Helix,10.1407,0.4225,3987.8077,166.1587,332.3173,664.6346
otimista,Otimista,Medico,72,73,8,45,362651,17881,229.2,78,6,40,46,Complexo Helix,20.2814,0.8451,4008.089,167.0037,334.0074,668.0148
otimista,Otimista,Medico,73,74,8,45,634640,17881,229.2,78,6,40,46,Complexo Helix,35.4924,1.4789,4043.5814,168.4826,336.9651,673.9302
otimista,Otimista,Medico,74,75,8,45,1087954,17881,229.2,78,6,40,46,Complexo Helix,60.8441,2.5352,4104.4256,171.0177,342.0355,684.0709
otimista,Otimista,Medico,75,76,8,45,1631931,17881,229.2,78,6,40,46,Complexo Helix,91.2662,3.8028,4195.6918,174.8205,349.641,699.282
otimista,Otimista,Medico,76,77,8,45,2357233,17881,229.2,78,6,40,46,Complexo Helix,131.8289,5.4929,4327.5207,180.3134,360.6267,721.2534
otimista,Otimista,Medico,77,78,8,45,3263861,17881,229.2,78,6,40,46,Complexo Helix,182.5324,7.6055,4510.0531,187.9189,375.8378,751.6755
otimista,Otimista,Medico,78,79,8,45,4261152,17881,229.2,78,6,40,46,Complexo Helix,238.3061,9.9294,4748.3592,197.8483,395.6966,791.3932
otimista,Otimista,Medico,79,80,8,45,5167781,17881,229.2,78,6,40,46,Complexo Helix,289.0096,12.0421,5037.3688,209.8904,419.7807,839.5615
otimista,Otimista,Medico,80,81,8,45,6165071,17881,229.2,78,6,40,46,Complexo Helix,344.7833,14.366,5382.1522,224.2563,448.5127,897.0254
otimista,Otimista,Medico,81,82,9,50,324390,25075,329.9,76,6,41,47,Necrópole Industrial,12.9368,0.539,5395.0889,224.7954,449.5907,899.1815
